Start Time (s),Duration (s),Text
0.08,11.519,दिल ये मेरा तेरे दिल से जा मिला है रब से
5.64,10.159,जिसको मांगा तू हसला है जो जुल्म तूने इस
11.599,9.041,बच्ची के साथ किया है ना शाह जहान तुझे
15.799,9.24,उसका जवाब देना पड़ेगा बेटा दिस इज योर
20.64,7.32,सिस्टर योर एल्डर सिस्टर सिस्टर यू नो
25.039,6.4,स्टेप सिस्टर इसका ख्याल
27.96,9.24,रखना मेरे हाथ
31.439,11.041,बहुत ख्याल रखना दादी दादी
37.2,13.879,अम्मा अमा दिल ये मेरा तेरे दिल से जा
42.48,8.599,मिला है रब से जिसको मांगा तू वो सला है
75.08,4.0,स i'm
90.64,6.519,सने है किसी कोही नहीं है अपना अमा के
96.399,4.301,इतना
97.159,18.901,ज्यादा बैठो
100.7,15.36,[संगीत]
120.159,2.681,का रिश्ता त
125.95,23.05,[संगीत]
145.0,4.0,हुआ अती
152.2,3.759,प्यारी
154.71,6.05,[संगीत]
155.959,4.801,दादी आप मुझे छोड़ के नहीं जा
161.44,8.24,सकती दा मैं बिल्कुल अकेली हो जाऊंगी दादी
166.0,6.2,मेरा आपके सिवा कोई नहीं है आप नहीं जा
169.68,2.52,सकती
172.959,4.321,दा बकुल अकेली हो
178.84,5.44,जागी मेरे बारे में नहीं सोचा ी नहीं
186.959,7.521,सोचा सुनती क्यों नहीं
190.72,3.76,है मेरा क्या
196.44,5.879,होगा कहां जा रहे हो
198.76,8.839,बेटा अजान का वक्त हो रहा है मयत उठाने का
202.319,5.28,टाइम चलो आओर आओ
216.4,7.16,वक्त हो गया
218.799,6.141,है प रख बेटा दादी को जाने नहीं दूंगी
223.56,7.48,शाहजन संभालो
224.94,10.42,[संगीत]
231.04,4.32,इसे चलो भाई
236.35,9.6,[संगीत]
243.079,28.281,कलमा शहादत
245.95,25.41,[संगीत]
278.96,6.32,खबरदार हमजा प्लीज यह वक्त इन बातों का
282.72,5.6,नहीं है रा साया अपने खानदान की किसी औरत
285.28,5.4,पर बर्दाश्त नहीं कर सकता चाहे व मर ही
288.32,6.36,क्यों ना गई
290.68,4.0,हो दूर
295.51,28.689,[संगीत]
321.36,6.36,अरे यार मुझे पहले बताती जनाजे प शिरकत के
324.199,5.72,लिए आ जाता दिमाग ठीक है तुम्हारा हां तो
327.72,4.039,इसमें दिमाग की खराबी की क्या बात है
329.919,5.761,अच्छा चलो तुम्हारे घर आ जाता हूं ताजीयत
331.759,7.361,के लिए इतनी हिम्मत
335.68,6.079,है हां तो इस हिम्मत की क्या बात है एक ना
339.12,5.24,एक दिन तो आना ही है तुम्हारे घर लेकिन वो
341.759,5.481,दिन यह दिन नहीं है चलो कहीं बाहर मिलते
344.36,6.0,हैं मेरी दादी फौत हो गई है और तुम्ह
347.24,7.0,मिलने की पड़ी है यार अफसोस करने के लिए
350.36,7.679,मिलूंगा ताजि फोन पर भी की जा सकती
354.24,7.12,है नहीं ना फोन पर तुम्हारे आंसू तो नहीं
358.039,3.321,पच सकता
362.97,33.169,[संगीत]
400.479,7.321,दादी दादी मुझे वसीयत करके गई है
405.08,7.53,कि तुम्हारा ख्याल
407.8,4.81,[संगीत]
414.08,6.959,रखना बेपरवाह तो मैं कभी नहीं था
417.75,6.53,[संगीत]
421.039,3.241,सारी जिंदगी तुम्हारा ख्याल
426.759,6.241,रखूंगा य वो सजा है जो मैंने पूरी जिंदगी
429.68,3.32,के लिए अपने लिए खुद चुनी
433.759,6.08,है और दादी उसको स्टैप कर
436.65,3.189,[संगीत]
441.4,5.96,गई तुम पता है रूमी सही कहती थी
444.6,6.12,[संगीत]
447.36,11.959,यार दादी सिर्फ हाला की
450.72,10.56,[संगीत]
459.319,13.911,d
461.28,12.04,[संगीत]
473.23,10.879,[प्रशंसा]
473.32,10.789,[संगीत]
486.44,3.05,[संगीत]
501.16,9.09,[संगीत]
514.82,10.01,[संगीत]
529.97,8.319,[संगीत]
542.64,3.36,चलीस आप
546.6,10.04,यहां हां वो हमजा से कुछ काम था काम था
553.04,3.6,इतनी रात के क्या
557.079,8.841,काम चलिए सब ठीक तो है क्या बात
563.0,6.03,है नहीं
565.92,6.53,वो जनाजा उठाते हुए
569.03,3.42,[संगीत]
588.2,9.84,मैंने उससे पूछना है उसने ऐसा क्यों कहा
590.519,7.521,रम को क्या बात है आखिर आखिर हुआ क्या है
605.64,9.6,[संगीत]
611.48,3.76,डैड आई कांट
618.279,7.161,स्लीप तुम्हें गधे पर सोने की आदत नहीं है
622.36,4.039,ना तुम आकर बिस्तर पर सो जाओ मैं जमीन पर
625.44,4.6,सो
626.399,7.801,लूगा यह बात नहीं है एक्चुअली की इस रूम
630.04,7.599,में डेथ हुई है ना इसम नॉट फीलिंग गुड
634.2,5.52,यर चलो तो फिर मैं देखता हूं बाहर अगर कोई
637.639,4.481,मिलता है तुम्ह किसी दूसरे कमरे में करवा
639.72,8.52,देते नो यू रेस्ट मैं खुद ही जाके देख
642.12,9.12,लेती हूं शर यस डोंट वरी गुड नाइट गुड
648.24,3.0,नाइट
661.12,6.719,मुझे नींद नहीं आ रही तुम भी जाग रही हो
664.48,3.359,ग्रैंड मा की वजह से
668.399,6.841,ना मुझे तो आ रही है मैं सोने जा रही हूं
672.639,6.601,क्या मैं भी तुम्हारे रूम में आ सकती
675.24,8.839,हूं नो एक काम करो सीधा जाके लेफ्ट जाओ
679.24,4.839,तुम्हारी बहन का कम है व च जा
