Start Time (s),Duration (s),Text
0.44,7.76,ये मेरा तेरे दिल से जा मिला है रब से
5.64,5.56,जिसको मांगा
8.2,3.0,तूला
12.16,3.959,है मेरे साथ ना जाने की क्या सिर्फ यही एक
15.2,3.75,वजह
16.119,4.721,हैला यह वजह कम है क्या
18.95,5.77,[संगीत]
20.84,5.8,हमजा और क्या वजह हो सकती है हमजा मैं एक
24.72,4.799,बच्चे के बाप को और एक मासूम लड़की के
26.64,6.0,शौहर को पसंद नहीं कर सकती और अम्मी
29.519,5.841,बिल्कुल ठीक कह रही है आप कम से कम इस
32.64,3.919,मकसद से दोबारा यहां ना आइएगा तुम हाला से
35.36,4.4,प्यार करते
36.559,6.081,थे और उससे रिश्ता बनाए रखने के लिए तुमने
39.76,2.88,जमीन का इस्तेमाल
43.84,10.08,किया तुमने जमीन को धोखा दिया और बाकी
47.52,13.199,सबको दिय मेरा तेरे दिल से जा मिला है रब
53.92,6.799,से जिसको मांगा तू वो सिला है
65.199,4.361,मेरे झूठ को परखने के बजाय तुम अपना सच
67.24,2.32,क्यों नहीं
71.88,8.4,पकते ही
75.439,4.841,के कि तुम हालत से सच्ची मोहब्बत करते
81.96,8.479,हो इतनी मोहब्बत
85.759,6.401,के उसका ईसार करने चले आए
90.439,6.281,मोहब्बत में ार करते हैं
92.16,7.56,[संगीत]
96.72,6.6,ना हमजा
99.72,6.92,प्लीज तुम खुद को
103.32,6.93,पहचानो यह मोहब्बत की इंतिहा होती
106.64,6.479,है जब हमें सिर्फ महबूब की खुशी अजीज होती
110.25,7.189,[संगीत]
113.119,8.441,है कि बेशक वो हमारे साथ ना
117.439,5.921,हो मगर खुश हो
121.56,4.239,तुम भी हालांकि खुशी के लिए इस फैसले तक
123.36,2.439,पहुंचे हो
126.479,4.361,ना वरना अपने दिल पर हाथ रख के इस बात का
129.36,6.28,जवाब
130.84,4.8,दो क्या तुम हालत से दूर रहकर खुश रह
135.72,5.76,पाओगे चलो खुशी तो
138.879,4.741,छोड़ो मुझे तो लगता है कि तुम जिंदा भी
141.48,4.2,नहीं रह
143.62,5.22,[संगीत]
145.68,5.96,पाओगे हमसा खुद को
148.84,7.119,टटोलो पहचानो खुद
151.64,4.319,को जब इंसान खुद को पहचान
156.28,5.16,लेना तो कुछ अचना भी नहीं रहता
166.0,20.12,[संगीत]
185.64,3.959,[प्रशंसा]
186.12,6.039,[संगीत]
189.599,6.441,यह हमारे नाम का
192.159,8.601,ला तुमने कभी हमारे नाम नोट किया ला जहां
196.04,9.0,हमजा खत्म होता है वहां से हाला शुरू होती
200.76,4.84,है और जहां हाला खत्म होती है वहा से हमसा
205.04,3.479,शुरू होता
205.6,8.08,[संगीत]
208.519,5.161,है मेरा हाथ पकड़ कर मेरी ढाल बन गए
214.04,7.22,थे जब दूर तक कोई आसरा नहीं
217.76,6.0,था और तुम मेरे साथ आकर खड़े हो
221.26,6.58,[संगीत]
223.76,7.24,गए जब तुम मुझे मस्जिद ले
227.84,5.599,गए और अल्लाह को गवाह बनाकर तुमने मुझे
231.0,2.439,इज्जत
