Start Time (s),Duration (s),Text
0.08,8.08,दिल ये मेरा तेरे दिल से जा मिला है रब से
5.64,5.56,जिसको मांगा
8.16,5.559,तूला है चलो ठीक है भाई अगर तुम लोग
11.2,5.28,मुतमइन हो और तुम्हारी बेटी भी खुश है तो
13.719,5.681,हम क्यों कुछ कहेंगे जी जी भाईजान आप बहुत
16.48,5.92,मुतमइन है और हमारी बेटी भी हमारे कहे में
19.4,5.719,है आ जाएगी समझ क्योंकि तलाक का लफ तो
22.4,5.24,बहरी औरत को भी समझ आ जाता हैई जन आप
25.119,5.24,मुझसे बेहतर जानती है कि हमजा के मुंह से
27.64,4.56,ये लज मेरे लिए कभी नहीं निकलेगा तो फिर
30.359,5.081,क्यों बार-बार एक ही बात करके अपने आप को
32.2,6.519,अजियत में डालती मैं कह रही हूं ना तुम
35.44,3.279,मुझसे मेरा बेटा नहीं छीन
38.97,6.55,[संगीत]
41.16,9.12,सकती माला हां क्या हो गया कुछ भूत देख
45.52,10.8,रही हो तुम ये बैठ के पियो दिल ये मेरा
50.28,10.0,तेरे दिल से जा मिला है र से जिसको मांगा
56.32,5.079,तू वो सिला है जिंदगी में मुश्किल हो
60.28,4.559,क्यों
61.399,4.321,है जिंदगी हमेशा हवार खुशगवार क्यों नहीं
64.839,3.401,गुजर
65.72,4.759,[संगीत]
68.24,4.05,सकती यहां
70.479,11.481,आओ आओ
72.29,14.189,[संगीत]
81.96,9.96,ना मुश्किल ही तो खूबसूरती होती है जिंदगी
86.479,5.441,की सिर्फ उनको बहादुरी से पार करना चाहिए
92.92,5.99,मंजिल से ज्यादा खूबसूरत होता है
95.32,6.86,सफर और उसको और खूबसूरत बनाता है तुम्हारे
98.91,3.27,[संगीत]
104.69,6.27,[संगीत]
106.56,7.879,सफर मैंने भी आज मेरे हमसफर से एक बात
110.96,8.0,सीखी व
114.439,8.161,क्या कि जिंदगी में डरना नहीं चाहिए
118.96,6.839,[संगीत]
122.6,6.04,और अगर डरो तो अपने खौफ का इजहार नहीं
125.799,2.841,करना चाहिए किसी के
129.47,5.9,[संगीत]
131.959,4.721,सामने मुकाबला किए बगैर हार नहीं माननी
135.37,5.149,[संगीत]
136.68,3.839,चाहिए किससे लड़ने का
143.56,6.33,इरादा नहीं तुम्हारी आंखें ऐसी थी जैसे
146.64,6.08,किसी को मार दोगी जन प जा रही
149.89,4.55,[संगीत]
152.72,5.0,कॉफी
154.44,7.32,पिगी पीनी मैं बना दू मैं
157.72,9.12,बनाऊ आज तुम अपने हाथों की कॉफी बलाता हूं
161.76,7.24,मैं बनाऊंगा ना काम तो होता ही रहेगा आज आ
166.84,2.16,जा
169.37,3.139,[संगीत]
176.959,7.92,आ मुझे कुछ नहीं पता
180.28,4.599,हमजा ने जो देखा वही बताया
200.9,17.899,[संगीत]
211.68,8.98,तस्वीर मन में बसी यार की तस्वीर पढ़ी
218.799,4.971,तेरे प्यार
220.66,3.11,[संगीत]
225.48,13.479,की दिल ये मेरा तेरे दिल से जा मिला है रब
231.879,14.601,से जिसको मांगा तू वो सिला है तकदीर जब से
238.959,12.681,तुझसे जुड़ी है जाम मोहब्बत जहे आश है
246.48,6.96,पूछो ना पूछो ना पूछो ना हम सताए हुए हैं
251.64,4.92,सताए हुए
253.44,5.199,[संगीत]
256.56,5.48,हैं मेरा
258.639,7.081,हाथ छोड़ना ही तो नहीं है मुझे मैं हमजा
262.04,6.4,को आवाज दूंगी दो आवाज
265.72,4.52,दो सच कह रही हूं मैं हम को बुला लूंगी
268.44,5.479,मैं शोर मचा दूंगी
270.24,7.92,वैसे बड़ी जुर्रत आ गई है तुम्हारे अंदर
273.919,5.961,हां आ गई है ठीक है बुलाओ बुलाओ अपने शौहर
278.16,4.16,को
279.88,7.12,बल्कि मैं खुद उसे हमारी प्रेम कथा
282.32,9.52,सुनाऊंगा बुलाओ तुम उसे कुछ नहीं सुनाओ
287.0,8.28,ग पता चल गया है मुझे देख लिया
291.84,8.359,मैंने अब मैं उसे बताऊंगी
295.28,6.6,सब सब कुछ सच सच बता दूंगी
300.199,4.681,सोच लिया
301.88,6.0,मैं जो तलवार मेरे सर पर लटकी
304.88,6.12,है या तो य उतर
307.88,7.52,जाए हस क रहे हो
311.0,6.68,अच्छा हम को सब सच सच बताऊंगी सब सच सच
315.4,4.76,बताओगी
317.68,5.68,तो मुझे भी तो पता
320.16,5.56,चले कि क्या सच बताओगी
323.36,6.72,उसे यह बताओगी
