Start Time (s),Duration (s),Text
0.16,5.88,तारक मेहता का उल्टा चश्मा
5.04,2.78,गुड
6.04,7.12,मॉर्निंग गोकुल
7.82,8.5,[संगीत]
13.16,6.959,धाम गरमा गरम चाय के साथ खाकरा खाने का
16.32,6.21,मजा ही कुछ और है। अभी
20.119,4.761,आ समाचार
22.53,4.749,[संगीत]
24.88,5.28,नमस्कार दर्शकों मैं हूं रीटा रिपोर्टर कल
27.279,5.201,तक और इस वक्त मैं हूं लाइव और आज मैं आप
30.16,4.399,लोगों को देने वाली हूं सबसे बड़ी
32.48,4.96,ब्रेकिंग न्यूज़। यह ब्रेकिंग न्यूज़ यह
34.559,5.84,है कि महंगाई की लिस्ट में नींबू का नाम
37.44,5.279,भी शामिल हो चुका है और लोग इसकी बढ़ती
40.399,5.201,कीमतों से बहुत ज्यादा परेशान हो चुके
42.719,5.601,हैं। नींबू जो रेस्टोरेंट में खाने के साथ
45.6,6.0,यूं ही अक्सर दे दिया जाता था। जिसकी कोई
48.32,5.68,कीमत नहीं थी। आज उस नींबू की कीमत आसमान
51.6,5.119,छू रही है। वो नींबू जो आपके घरों में
54.0,5.68,आपके फ्रिज में कहीं होटल के टेबल पर यूं
56.719,5.921,ही कोने में पड़ा रहता था। वो नींबू जिस
59.68,5.6,पर लोगों की नजर तक नहीं जाती थी। आज उस
62.64,6.0,नींबू को देखने के लिए लोगों की आंखें तरस
65.28,6.68,गई। यह साधारण सा नींबू आज अपनी बढ़ी हुई
68.64,6.32,कीमतों की वजह से बहुत ही खास हो चुका है।
71.96,5.56,बोलो एक छोटे से नींबू ने कितनी बड़ी
74.96,4.88,परेशानी खड़ी कर दी। कोरोना के समय में कई
77.52,5.52,लोगों ने दवाइयों की कालाबाजारी की। ठीक
79.84,5.919,उसी तरह से अब लोग नींबू की कालाबाजारी कर
83.04,5.52,रहे हैं। तो आइए आम जनता से जानते हैं कि
85.759,5.601,उनकी जिंदगी पर बढ़े हुए नींबू के दाम से
88.56,5.12,कैसे असर पड़ा है। नींबू के बढ़े हुए
91.36,4.799,दामों की वजह से हम सबकी जिंदगी पर बहुत
93.68,4.56,असर पड़ा है। तो आइए जानते हैं कि ये
96.159,5.881,तांत्रिक बाबा की जिंदगी पर बढ़े हुए
98.24,7.6,दामों से कैसे असर पड़ा है। बाबा
102.04,6.039,जी मैं रीटा रिपोर्टर हूं कल तक से और मैं
105.84,4.88,आपसे यह जानना चाहती हूं कि बढ़े हुए
108.079,4.4,नींबू के दाम से आपकी जिंदगी पर कैसे असर
110.72,5.2,पड़ा है?
112.479,5.92,मेरा नाम है भगोड़ी भूत बाबा। भूत भगाने
115.92,4.479,का काम करता हूं। पापा जी एक मिनट। यहां
118.399,4.4,पर ना आप अपनी पब्लिसिटी मत कीजिए। मुझे
120.399,4.561,सिर्फ इतना बताइए कि नींबू के बढ़े हुए
122.799,6.24,दामों से आपकी जिंदगी पर कैसे असर पड़ा
124.96,5.999,है। ओम क्रीम चामुंडा बच्चों। अरे नींबू
129.039,3.84,की वजह से ही तो मैं बेरोजगार हुआ हूं।
130.959,5.121,नींबू की वजह से आप बेरोजगार कैसे हो सकते
132.879,5.041,हैं? क्यों? तुम्हें नहीं पता कि भूत
136.08,4.159,प्रेत को भगाने के लिए सबसे आवश्यक
137.92,4.24,सामग्री नींबू है और उसे मैं एफोर्ड नहीं
140.239,4.561,कर पा रहा हूं। इसी वजह से भूत को भगा
142.16,5.04,नहीं पा रहा हूं। इसीलिए बेरोजगार हो गया
144.8,4.32,हूं मैं। ओह! इसका मतलब तो बाबा जी भूत
147.2,4.24,प्रेत के तो आजकल मजे हो रहे होंगे। और
149.12,5.44,नहीं तो क्या? जबरदस्त पिकनिक कर रहे
151.44,6.0,होंगे। प्रशासन भूत प्रेत फ्री देश चाहता
154.56,5.36,है तो बस नींबू के भाव कम कर दे। वरना
157.44,6.079,प्रत्येक आदमी के अंदर दो-दो आत्माओं का
159.92,5.92,वास होगा। तो देखा आप लोगों ने कि एक छोटे
163.519,4.72,से नींबू की वजह से कितनी बड़ी मुश्किल
165.84,5.28,खड़ी हो गई है। वो नींबू जो भूत प्रेतों
