Start Time (s),Duration (s),Text
0.16,5.719,तारक मेहता का उल्टा चश्मा।
8.16,4.72,अबे यार ये नींबू ने तो परेशान कर दिया।
10.719,4.481,दो-तीन जगह देख लिया। किसी के पास नींबू
12.88,5.2,है ही नहीं। ये गर्मी का सीजन है ना मेहता
15.2,5.919,साहब। सुबह-सुबह सारा माल बिक जाता होगा।
18.08,6.0,तो ऐसे कब तक नींबू ढूंढते रहेंगे? अभी और
21.119,5.761,क्या कर सकते हैं मेहता साहब? भिड़ी को
24.08,5.359,पूछो। वो अचार के लिए होलसेल में नींबू
26.88,5.44,खरीदता है। तो उससे पूछो ना वो कहां से
29.439,5.681,खरीदता है? अरे हां ये आईडिया लेकिन वो
32.32,4.88,मुझे बताएगा। क्यों नहीं बताएगा? अरे वो
35.12,6.24,कुरमुरा जी के आदमी ने सबको मना किया ना
37.2,6.56,हमारी मदद करने से। भेड़े समझदार है।
41.36,4.84,कुरमुरा कुमार के आदमी को पता ना चले वो
43.76,7.0,उस तरह से तुम्हारी मदद कर
46.2,4.56,देगा। हो सकता है।
52.0,8.0,आइए आइए ठंडी छाछ पीजिए। आइए। आई आई आई आई
57.6,4.639,जेठालाल का फ़ ये मुझे क्यों फ़ कर रहा है?
60.0,5.88,अब क्या टेंशन हुआ होगा? जान तो लो बात
62.239,6.481,क्या है? और फ़ स्पीकर पे रखना। अरे लेकिन
65.88,5.72,अरे बोलो जेठालाल।
68.72,5.52,कौन? पोपट लाल बोल रहा हूं। तुमने पोपट
71.6,4.32,लाल को फ़ोन क्यों लगाया? नहीं नहीं। मैंने
74.24,3.84,पोपट लाल और नहीं भेड़े को ही फ़ोन लगाया
75.92,5.12,है। तो पोपट लाल को फ़ोन कैसे लग गया? अरे
78.08,7.039,मेहता साहब मेरे ही फ़ोन पे फ़ोन आया है।
81.04,4.079,फ़ोन स्पीकर पे है? हां।
86.159,6.801,काट दिया मैं वापस लगाता हूं। ये देखिए आप
89.84,5.44,कह रहे थे भिड़े समझदार है। अरे वो कुरमुरा
92.96,5.44,जी के आदमी के सामने ही फ़ स्पीकर पे रख के
95.28,6.64,बात कर रहा है। कैसे पूछूं नींबू का?
98.4,5.84,आया बीड़े का फ़ हां भड़े। अरे भिड़े नहीं मैं
101.92,5.199,पोपट लाल बोल रहा हूं।
104.24,2.879,फ़ स्पीकर पे
108.2,4.599,है। जेठालाल को स्पीकर से क्या प्रॉब्लम
110.88,3.76,है? मुझे लगता है उसे स्पीकर से नहीं
112.799,3.411,तुमसे प्रॉब्लम होगी। नहीं नहीं ऐसी कोई
114.64,4.66,बात नहीं है। एक
116.21,3.09,[संगीत]
120.84,6.639,मिनट आया भेड़े का फ़ोन आया। हेलो कौन बोल
124.96,8.2,रहा है? अरे भिड़े बोल रहा हूं जेठालाल।
127.479,5.681,हां। फ़ोन स्पीकर पे है। हां।
133.44,4.159,देखा उसे मुझसे कोई प्रॉब्लम नहीं है। फ़ोन
135.84,3.44,स्पीकर पे रखने से प्रॉब्लम है। मतलब
137.599,3.28,इनडायरेक्टली तुमसे ही प्रॉब्लम है। क्या
139.28,5.24,सर? पहली बार जब जेठालाल का फोन आया तो
140.879,7.761,तुमने बोला ना कि फोन स्पीकर पे रखो।
144.52,6.359,सॉरी एक मिनट जेठालाल का मैसेज आया। मैं
148.64,4.319,तुझे फ़ करता हूं। इस बार फ़ स्पीकर पे मत
150.879,5.121,रखना। मुझे बहुत ही जरूरी और अर्जेंटली
152.959,7.171,बात करनी है। और हां फ़ पे सिर्फ हेलो
156.0,6.2,बोलना। जेठालाल मत बोलना। समझ गए?
160.13,5.27,[संगीत]
162.2,6.36,हां। हां बोलो
165.4,5.0,जी। बोलो बोलो।
168.56,3.2,"फ़ स्पीकर पे नहीं है ना? हां, नहीं है"
170.4,3.6,भाई। लेकिन स्पीकर पे होगा तो भी क्या
171.76,4.72,प्रॉब्लम है? अरे वो कुरमुरा जी का आदमी
174.0,5.44,उधर खड़ा है ना अगर फ़ स्पीकर पे होगा तो वो
176.48,7.64,भी हमारी बातें सुन सकता है ना? नहीं नहीं
179.44,6.92,यहां पे नहीं है वो। वो तो कब का चला गया?
184.12,5.6,ओ
186.36,6.04,अच्छा। नींबू के बारे में पूछो ना। अरे
189.72,4.28,भिड़ देख हम लोग तब से नींबू ढूंढ रहे हैं
192.4,3.839,लेकिन कहीं मिल नहीं रहे। क्या तू बता
194.0,4.159,सकता है कि नींबू कहां मिलेंगे? हां हां
196.239,5.121,वो गोखले रोड पे सब्जी मार्केट है ना वहां
198.159,5.521,पे चले जाओ वहां पे अच्छे नींबू मिलेंगे।
201.36,3.92,अच्छा तू भी वहीं से खरीदता है क्या? हां
203.68,4.24,मैं वहीं से खरीदता हूं। वहां पे सदाबह
205.28,5.519,करके है उनको मेरा नाम बोल देना। अच्छे
207.92,4.48,क्वालिटी के नींबू मिलेंगे। अरे वाह
210.799,4.08,बढ़िया बढ़िया। अच्छा तो मैं क्या कहता
212.4,5.839,हूं भेड़े दे कभी मैं वहां तक जाऊंगा तो
214.879,6.64,टाइम लगेगा। तो तू जरा फ़ करके उनको बोल
218.239,7.201,देता है कि नींबू की डिलीवरी कर दे। अरे
221.519,7.28,नहीं नहीं वो डिलीवरी नहीं करते भाई।
225.44,5.6,अरे यार हां लेकिन मैं सदाब को फ़ करके बोल
228.799,4.8,सकता हूं कि तुम नींबू रेडी रखो ताकि तुम
231.04,4.72,लोग वहां पे जाके फटाफट लेके निकल सको।
233.599,5.92,ठीक है चलेगा चलेगा चलेगा। हां कितने
235.76,6.759,नींबू चाहिए? हां 500 500 अरे भाई अभी ये
239.519,5.681,नींबू पानी का वितरण कुछ दिन और चलेगा ना
242.519,5.561,भाई। अभी रोज-रोज़ नींबू खरीदने कहां
245.2,4.399,निकलूं मैं? तो एक साथ खरीद लेते हैं ना।
248.08,3.04,हां अच्छा ठीक है। ठीक है। मैं उनको फ़
249.599,4.321,करके बोल लेता हूं। थैंक यू। थैंक यू
251.12,6.239,भैया। थैंक यू। हां। भाई साहब गोखले रोड
253.92,5.68,की भाजी मार्केट पे ले लीजिए। ओके सर।
257.359,4.0,अरे कितना टाइम हो गया है। अभी फ़ोन करके
259.6,3.68,पूछ रहे हैं कि नींबू कहां मिलेंगे? अरे
261.359,6.361,कब जाएंगे वो नींबू लेने? कब यहां आएंगे
263.28,4.44,और कब नींबू पानी वितरण शुरू होगा?
