Start Time (s),Duration (s),Text
0.16,7.28,तारक मेहता का उल्टा चश्मा
4.96,3.679,का बना वो मंगेश दादा तुम्हारे नंबर पे
7.44,2.96,कुछ व्यापारियों के नंबर भेज रहे हैं।
8.639,4.08,एक-एक करके उनको कॉल करते हैं। हां। अरे
10.4,6.2,वाह। भगवान करे अभी उसमें से एक व्यापारी
12.719,7.521,ऐसा मिल जाए जो सारे नींबू खरीद ले।
16.6,7.4,गुड। आ गए? आ गए आ गए। सब नंबर आ गए। हां
20.24,3.76,बता। हां। पहला नंबर
28.519,5.001,है। हां बोला हां मैं आत्माराम तू बात कर
32.0,4.8,रहा हूं गोकुलधाम सोसाइटी का एक में
33.52,5.68,सेक्रेटरी हां बोला का तुमला नहीं नहीं म
36.8,6.48,का क दरअसल मेरे पास ना काफी सारे नींबू
39.2,6.879,है 350 किलो नींबू है जो मुझे बेचने हैं
43.28,5.52,भाई बेचना क्या है तो बेचो ना नींबू मुझे
46.079,4.401,पूछ के मेरा टाइम क्यों गोटी कर रहा है
48.8,3.919,नहीं नहीं पूछ नहीं रहा हूं मैं वो नींबू
50.48,4.48,आपको बेचना चाहता हूं आप खरीद सकते हैं ओ
52.719,4.921,भाऊ आज के जमाने में ना नींबू खरीदना और
54.96,5.279,नींबू बेचना ना एक सपना देखने जैसा आया
57.64,6.599,है और और मैं तीन महीना सपना नहीं देखता
60.239,7.041,है। समझा? रखो फ़।
64.239,6.88,मैं अजीब आदमी था। बाबा आपको मंगेश काका
67.28,5.36,का रेफरेंस देना चाहिए था। वापस फ़ लगाइए।
71.119,3.441,नहीं नहीं नहीं। ऐसे अजीब बात करने वाली
72.64,5.32,इंसा मुझे बात नहीं करनी। तुम दूसरा नंबर
74.56,3.4,दो। हां।
79.2,8.64,एक मिनट। फ़ पे आपको मंगेश भाना है। तुम
84.72,5.68,नाम महत्व नहीं है। कर लो।
87.84,4.88,ठीक है।
90.4,4.32,हेलो हां हेलो मैं आत्माराम तुकाराम भिड़े
